Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,786.733,787.067,0.334,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,11800,11805,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,795.333,796.333,1.000,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,11929,11944,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,832.800,833.333,0.533,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,12491,12499,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,866.267,867.000,0.733,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,12993,13004,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s1_Removed,Not defined,POINT,870.600,870.600,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,13058,13058,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s1_Introduced,Not defined,POINT,940.867,940.867,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,14112,14112,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,984.600,987.200,2.600,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,14768,14807,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Approach,Not defined,STATE,996.467,997.399,0.932,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,14946,NA,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,997.400,999.600,2.200,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,14960,14993,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,1026.467,1027.000,0.533,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,15396,15404,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s1_Removed,Not defined,POINT,1061.867,1061.867,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,15927,15927,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s1_Introduced,Not defined,POINT,1131.667,1131.667,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,16974,16974,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,1191.000,1191.267,0.267,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,17864,17868,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,1192.933,1193.467,0.534,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,17893,17901,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s1_Removed,Not defined,POINT,1252.000,1252.000,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,18779,18779,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s2_Introduced,Not defined,POINT,1321.000,1321.000,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,19816,19816,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,1343.267,1356.867,13.600,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,20148,20352,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,1365.800,1366.400,0.600,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,20486,20495,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,1373.333,1373.533,0.200,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,20599,20602,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,1401.400,1401.800,0.400,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,21020,21026,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,1426.533,1426.867,0.334,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,21397,21402,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,1434.600,1437.333,2.733,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,21518,21559,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s2_Removed,Not defined,POINT,1441.200,1441.200,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,21617,21617,,,,
